측정일시    ,측정소명,이산화질소농도(ppm),오존농도(ppm),이산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
19881013,용산구 ,0.017       ,0.008    ,1.5         ,          ,         ,
19881014,광진구 ,0.029       ,0.003    ,3           ,0.121     ,         ,
19881014,구로구 ,0.03        ,0.001    ,3.7         ,0.062     ,         ,
19881014,도봉구 ,0.033       ,0.014    ,6.8         ,0.112     ,         ,
19881014,서대문구,0.032       ,0.008    ,10          ,0.131     ,         ,
19881014,서초구 ,0.036       ,0.019    ,2.2         ,0.047     ,         ,
19881014,성동구 ,0.029       ,0.008    ,2.2         ,0.082     ,         ,
19881014,송파구 ,0.029       ,0.009    ,2.5         ,0.046     ,61       ,
19881014,용산구 ,0.025       ,0.011    ,3           ,          ,         ,
19881015,광진구 ,0.029       ,0.003    ,3.4         ,0.046     ,         ,
19881015,구로구 ,0.034       ,0.001    ,4.7         ,0.068     ,         ,
19881015,도봉구 ,0.034       ,0.011    ,6.9         ,0.114     ,         ,
19881015,서대문구,0.033       ,0.006    ,8.9         ,0.098     ,         ,
19881015,서초구 ,0.042       ,0.01     ,2.4         ,0.05      ,         ,
19881015,성동구 ,0.033       ,0.005    ,4.5         ,0.095     ,         ,
19881015,송파구 ,0.029       ,0.006    ,2.4         ,0.048     ,61       ,
19881015,용산구 ,0.028       ,0.004    ,3.3         ,          ,         ,
19881016,광진구 ,0.029       ,0.003    ,2.5         ,0.036     ,         ,
19881016,구로구 ,0.035       ,0.001    ,3.7         ,0.055     ,         ,
19881016,도봉구 ,0.036       ,0.012    ,3.8         ,0.077     ,         ,
19881016,서대문구,0.037       ,0.007    ,6.5         ,0.082     ,         ,
19881016,서초구 ,0.045       ,0.005    ,1.9         ,0.048     ,         ,
19881016,성동구 ,0.034       ,0.007    ,4.2         ,0.086     ,         ,
19881016,송파구 ,            ,0.005    ,2.4         ,0.054     ,70       ,
19881016,용산구 ,0.03        ,0.008    ,3.5         ,          ,         ,
19881017,광진구 ,0.012       ,0.005    ,3           ,0.033     ,         ,
19881017,구로구 ,0.032       ,0        ,3.6         ,0.063     ,         ,
19881017,도봉구 ,0.036       ,0.014    ,4.1         ,0.076     ,         ,
19881017,서대문구,0.032       ,0.009    ,5.1         ,0.068     ,         ,
19881017,서초구 ,0.032       ,0.018    ,1.7         ,0.034     ,         ,
19881017,성동구 ,0.036       ,0.006    ,3.7         ,0.069     ,         ,
19881017,송파구 ,            ,0.008    ,2.1         ,0.04      ,80       ,
19881017,용산구 ,0.03        ,0.007    ,2.5         ,          ,         ,
19881018,광진구 ,            ,0.002    ,3.1         ,0.038     ,         ,
19881018,구로구 ,            ,         ,            ,          ,         ,
19881018,도봉구 ,0.03        ,0.01     ,3.3         ,0.075     ,         ,
19881018,서대문구,0.026       ,0.009    ,5.5         ,0.097     ,         ,
19881018,서초구 ,0.036       ,0.008    ,2.3         ,0.056     ,         ,
19881018,성동구 ,0.032       ,0.004    ,4.5         ,0.089     ,         ,
19881018,송파구 ,            ,0.005    ,2.4         ,0.044     ,73       ,
19881018,용산구 ,0.026       ,0.006    ,3.5         ,          ,         ,
19881019,광진구 ,            ,0.004    ,3.1         ,0.037     ,         ,
19881019,구로구 ,0.037       ,0.003    ,1.8         ,0.106     ,         ,
19881019,도봉구 ,0.047       ,0.008    ,4.6         ,0.111     ,         ,
19881019,서대문구,0.033       ,0.004    ,7.8         ,0.158     ,         ,
19881019,서초구 ,0.046       ,0.008    ,3.1         ,0.082     ,         ,
19881019,성동구 ,0.04        ,0.005    ,4.9         ,0.108     ,         ,
19881019,송파구 ,0.061       ,0.005    ,2.8         ,0.057     ,105      ,
19881019,용산구 ,0.035       ,0.004    ,4           ,          ,         ,
19881020,광진구 ,            ,0.001    ,3.2         ,0.031     ,         ,
19881020,구로구 ,0.044       ,0        ,1.9         ,0.148     ,         ,
19881020,도봉구 ,0.06        ,0        ,6.5         ,0.148     ,         ,
19881020,서대문구,0.033       ,0        ,9.9         ,0.179     ,         ,
19881020,서초구 ,0.056       ,0.001    ,3           ,0.093     ,         ,
19881020,성동구 ,0.044       ,0.001    ,5.5         ,0.133     ,         ,
19881020,송파구 ,0.06        ,0.001    ,3.5         ,0.074     ,154      ,
19881020,용산구 ,0.039       ,0        ,4.7         ,          ,         ,
19881021,광진구 ,0.049       ,0.001    ,3.8         ,0.023     ,         ,
19881021,구로구 ,0.029       ,         ,1           ,0.117     ,         ,
19881021,도봉구 ,0.044       ,0.004    ,7.4         ,0.118     ,         ,
19881021,서대문구,0.022       ,0.002    ,8.6         ,0.134     ,         ,
19881021,서초구 ,0.034       ,0.005    ,2.8         ,0.065     ,         ,
19881021,성동구 ,0.033       ,0.001    ,5           ,0.098     ,         ,
19881021,송파구 ,0.045       ,0.004    ,3.3         ,0.057     ,133      ,
19881021,용산구 ,0.028       ,0.001    ,4.7         ,          ,         ,
19881022,광진구 ,0.037       ,0.002    ,4.2         ,0.029     ,         ,
19881022,구로구 ,0.027       ,         ,            ,0.114     ,         ,
19881022,도봉구 ,0.04        ,0.006    ,5.6         ,0.108     ,         ,
19881022,서대문구,0.026       ,0.006    ,6.7         ,0.145     ,         ,
19881022,서초구 ,0.036       ,0.006    ,2.7         ,0.06      ,         ,
19881022,성동구 ,0.035       ,0.001    ,6.3         ,0.117     ,         ,
19881022,송파구 ,0.043       ,0.008    ,2.8         ,0.054     ,105      ,
19881022,용산구 ,0.031       ,0.003    ,5.5         ,          ,         ,
19881023,광진구 ,0.035       ,0.003    ,3.5         ,0.032     ,         ,
19881023,구로구 ,0.043       ,         ,            ,0.137     ,         ,
19881023,도봉구 ,0.05        ,0.01     ,5.5         ,0.123     ,         ,
19881023,서대문구,0.04        ,0.007    ,9.2         ,0.214     ,         ,
19881023,서초구 ,0.047       ,0.008    ,2.5         ,0.079     ,         ,
19881023,성동구 ,0.045       ,0.003    ,5.4         ,0.118     ,         ,
19881023,송파구 ,0.048       ,0.011    ,3.2         ,0.066     ,119      ,
19881023,용산구 ,0.041       ,0.007    ,4.8         ,          ,         ,
19881024,광진구 ,0.034       ,0.001    ,2.9         ,0.018     ,         ,
19881024,구로구 ,0.038       ,         ,            ,0.125     ,         ,
19881024,도봉구 ,0.05        ,0        ,6.2         ,0.105     ,         ,
19881024,서대문구,0.039       ,0.001    ,7.5         ,0.156     ,         ,
19881024,서초구 ,0.036       ,0.002    ,2.8         ,0.074     ,         ,
19881024,성동구 ,0.036       ,0.001    ,5.2         ,0.097     ,         ,
19881024,송파구 ,0.037       ,0.002    ,3.3         ,0.058     ,105      ,
19881024,용산구 ,0.033       ,0        ,4.7         ,          ,         ,
19881025,광진구 ,0.031       ,0.001    ,3.1         ,0.03      ,         ,
19881025,구로구 ,0.028       ,         ,            ,0.09      ,         ,
19881025,도봉구 ,0.038       ,0.004    ,5.3         ,0.086     ,         ,
19881025,서대문구,0.028       ,0.005    ,7.8         ,0.124     ,         ,
19881025,서초구 ,0.035       ,0.007    ,2.5         ,0.053     ,         ,
19881025,성동구 ,0.032       ,0.003    ,4.6         ,0.08      ,         ,
19881025,송파구 ,0.039       ,0.008    ,2.3         ,0.047     ,89       ,
19881025,용산구 ,0.027       ,0.003    ,3.8         ,          ,         ,
19881026,광진구 ,0.035       ,0.002    ,3.5         ,0.041     ,         ,
19881026,구로구 ,0.036       ,         ,            ,0.109     ,         ,
19881026,도봉구 ,0.043       ,0.005    ,6.3         ,0.12      ,         ,
19881026,서대문구,0.039       ,0.004    ,10.3        ,0.142     ,         ,
19881026,서초구 ,0.039       ,0.009    ,3.3         ,0.066     ,         ,
19881026,성동구 ,0.038       ,0.006    ,6.2         ,0.123     ,         ,
19881026,송파구 ,0.037       ,0.011    ,3.2         ,0.047     ,116      ,
19881026,용산구 ,0.035       ,0.004    ,5.3         ,          ,         ,
19881027,광진구 ,0.036       ,0        ,3.5         ,0.046     ,         ,
19881027,구로구 ,0.031       ,         ,            ,0.097     ,         ,
19881027,도봉구 ,0.041       ,0.004    ,6.3         ,0.123     ,         ,
19881027,서대문구,0.03        ,0.005    ,7.6         ,0.104     ,         ,
19881027,서초구 ,0.034       ,0.005    ,2.5         ,0.071     ,         ,
19881027,성동구 ,0.033       ,0.003    ,4.7         ,0.095     ,         ,
19881027,송파구 ,0.041       ,0.005    ,3.4         ,0.054     ,125      ,
19881027,용산구 ,0.029       ,0.003    ,4.4         ,          ,         ,
19881028,광진구 ,0.025       ,0        ,2.6         ,0.039     ,         ,
19881028,구로구 ,0.019       ,         ,1.4         ,0.028     ,         ,
19881028,도봉구 ,0.022       ,0.008    ,1.9         ,0.04      ,         ,
19881028,서대문구,0.015       ,0.01     ,2.2         ,0.068     ,         ,
19881028,서초구 ,0.029       ,0.01     ,1.1         ,0.024     ,         ,
19881028,성동구 ,0.03        ,0.004    ,3           ,0.067     ,         ,
19881028,송파구 ,0.034       ,0.008    ,1.6         ,0.04      ,47       ,
19881028,용산구 ,0.025       ,0.004    ,2.1         ,          ,         ,
19881029,광진구 ,0.015       ,0.004    ,1.5         ,0.026     ,         ,
19881029,구로구 ,0.022       ,         ,2.7         ,0.046     ,         ,
19881029,도봉구 ,            ,         ,            ,0.073     ,         ,
19881029,서대문구,0.015       ,0.01     ,3.5         ,0.129     ,         ,
19881029,서초구 ,0.028       ,0.014    ,1.3         ,0.032     ,         ,
19881029,성동구 ,0.024       ,0.008    ,2.9         ,0.068     ,         ,
19881029,송파구 ,0.021       ,0.014    ,1.4         ,0.034     ,42       ,
19881029,용산구 ,0.021       ,0.008    ,1.9         ,          ,         ,
19881030,광진구 ,0.024       ,0        ,3           ,0.066     ,         ,
19881030,구로구 ,0.031       ,         ,7.9         ,0.108     ,         ,
19881030,도봉구 ,            ,         ,            ,0.143     ,         ,
19881030,서대문구,0.029       ,0.004    ,10.9        ,0.156     ,         ,
19881030,서초구 ,0.037       ,0.007    ,2.9         ,0.081     ,         ,
19881030,성동구 ,0.034       ,0.005    ,5.5         ,0.143     ,         ,
19881030,송파구 ,0.037       ,0.005    ,3           ,0.071     ,100      ,
19881030,용산구 ,0.029       ,0.003    ,4.7         ,          ,         ,
19881031,광진구 ,0.029       ,0        ,3.9         ,0.077     ,         ,
19881031,구로구 ,0.035       ,         ,8.4         ,0.111     ,         ,
19881031,도봉구 ,0.053       ,0.002    ,9           ,0.184     ,         ,
19881031,서대문구,0.034       ,0.002    ,11.3        ,0.157     ,         ,
19881031,서초구 ,0.042       ,0.004    ,3.5         ,0.088     ,         ,
19881031,성동구 ,0.041       ,0.003    ,6.6         ,0.16      ,         ,
19881031,송파구 ,0.045       ,0.003    ,3.9         ,0.074     ,131      ,
19881031,용산구 ,0.035       ,0.001    ,6.1         ,          ,         ,
19881101,광진구 ,0.026       ,0        ,2.6         ,0.032     ,         ,
19881101,구로구 ,0.028       ,         ,5.7         ,0.077     ,         ,
19881101,도봉구 ,0.03        ,0.004    ,7.5         ,0.134     ,         ,
19881101,서대문구,0.025       ,0.005    ,7.9         ,0.102     ,         ,
19881101,서초구 ,0.025       ,0.01     ,2           ,0.046     ,         ,
19881101,성동구 ,0.03        ,0.002    ,4.4         ,0.091     ,         ,
19881101,송파구 ,0.029       ,0.007    ,2.6         ,0.037     ,85       ,
19881101,용산구 ,0.024       ,0.003    ,4.2         ,          ,         ,
19881102,광진구 ,0.017       ,0.001    ,2.4         ,0.042     ,         ,
19881102,구로구 ,0.022       ,         ,2.4         ,0.067     ,         ,
19881102,도봉구 ,0.019       ,0.011    ,2.9         ,0.06      ,         ,
19881102,서대문구,0.018       ,0.007    ,4.4         ,0.109     ,         ,
19881102,서초구 ,0.02        ,0.013    ,1.3         ,0.028     ,         ,
19881102,성동구 ,            ,         ,            ,          ,         ,
19881102,송파구 ,0.029       ,0.009    ,1.5         ,0.044     ,37       ,
19881102,용산구 ,0.021       ,0.006    ,2.1         ,          ,         ,
19881103,광진구 ,0.023       ,0        ,3.4         ,0.078     ,         ,
19881103,구로구 ,0.022       ,         ,3.6         ,0.108     ,         ,
19881103,도봉구 ,0.033       ,0.011    ,5.4         ,0.157     ,         ,
19881103,서대문구,0.022       ,0.006    ,7.1         ,          ,         ,
19881103,서초구 ,0.024       ,0.01     ,2           ,0.045     ,         ,
19881103,성동구 ,0.037       ,0.004    ,4           ,0.106     ,         ,
19881103,송파구 ,0.037       ,0.006    ,3.1         ,0.071     ,74       ,
19881103,용산구 ,0.022       ,0.003    ,2.9         ,          ,         ,
19881104,광진구 ,0.028       ,0        ,3.4         ,0.059     ,         ,
19881104,구로구 ,0.035       ,         ,7.2         ,0.223     ,         ,
19881104,도봉구 ,0.046       ,0.003    ,9.8         ,0.25      ,         ,
19881104,서대문구,0.03        ,0.002    ,9.9         ,          ,         ,
19881104,서초구 ,0.026       ,0.004    ,2.9         ,0.083     ,         ,
19881104,성동구 ,0.04        ,0.001    ,6.6         ,0.166     ,         ,
19881104,송파구 ,0.046       ,0.002    ,4.3         ,0.1       ,126      ,
19881104,용산구 ,0.043       ,0.002    ,3.8         ,          ,         ,
19881105,광진구 ,0.027       ,0        ,3.7         ,0.055     ,         ,
19881105,구로구 ,0.025       ,         ,5.2         ,0.142     ,         ,
19881105,도봉구 ,0.033       ,0.007    ,7           ,0.167     ,         ,
19881105,서대문구,0.025       ,0.004    ,8.9         ,          ,         ,
19881105,서초구 ,0.022       ,0.009    ,2.4         ,0.046     ,         ,
19881105,성동구 ,0.034       ,0.002    ,6.1         ,0.136     ,         ,
19881105,송파구 ,0.039       ,0.005    ,3.8         ,0.078     ,106      ,
19881105,용산구 ,0.028       ,0.004    ,3.7         ,          ,         ,
19881106,광진구 ,0.024       ,0.001    ,3.9         ,0.046     ,         ,
19881106,구로구 ,0.028       ,         ,7.6         ,0.196     ,         ,
19881106,도봉구 ,0.035       ,         ,10.9        ,0.244     ,         ,
19881106,서대문구,0.03        ,0.002    ,12.5        ,          ,         ,
19881106,서초구 ,0.03        ,0.01     ,3.2         ,0.066     ,         ,
19881106,성동구 ,0.033       ,0.003    ,6.1         ,0.146     ,         ,
19881106,송파구 ,0.036       ,0.005    ,3.6         ,0.079     ,93       ,
19881106,용산구 ,0.031       ,0.002    ,5.4         ,          ,         ,
19881107,광진구 ,0.029       ,0.001    ,5.5         ,0.046     ,         ,
19881107,구로구 ,0.039       ,         ,8.1         ,0.187     ,         ,
19881107,도봉구 ,            ,         ,8.6         ,0.166     ,         ,
19881107,서대문구,0.036       ,0.001    ,10.1        ,          ,         ,
19881107,서초구 ,0.043       ,0.006    ,3.9         ,0.063     ,         ,
19881107,성동구 ,0.042       ,0.002    ,9.6         ,0.181     ,         ,
19881107,송파구 ,0.045       ,0.005    ,5.1         ,0.098     ,121      ,
19881107,용산구 ,0.023       ,0        ,4.4         ,          ,         ,
19881108,광진구 ,0.031       ,0        ,4.2         ,0.081     ,         ,
19881108,구로구 ,0.046       ,         ,12.6        ,0.291     ,         ,
19881108,도봉구 ,            ,         ,8.9         ,0.221     ,         ,
19881108,서대문구,0.044       ,0.001    ,17.4        ,          ,         ,
19881108,서초구 ,0.051       ,0.008    ,3.6         ,0.064     ,         ,
19881108,성동구 ,0.048       ,0.004    ,7.5         ,0.176     ,         ,
19881108,송파구 ,0.046       ,0.007    ,4.3         ,0.084     ,134      ,
19881108,용산구 ,0.049       ,0.005    ,4.7         ,          ,         ,
19881109,광진구 ,0.024       ,0        ,2.9         ,0.065     ,         ,
19881109,구로구 ,0.019       ,         ,2           ,0.062     ,         ,
19881109,도봉구 ,0.033       ,0.018    ,9.4         ,0.185     ,         ,
19881109,서대문구,0.025       ,0.005    ,7.1         ,0.039     ,         ,
19881109,서초구 ,0.029       ,0.008    ,2           ,0.041     ,         ,
19881109,성동구 ,0.031       ,0.002    ,6.2         ,0.142     ,         ,
19881109,송파구 ,0.031       ,0.006    ,3.5         ,0.068     ,108      ,
19881109,용산구 ,0.035       ,0        ,9.9         ,          ,         ,
19881110,광진구 ,0.017       ,0        ,1.9         ,0.049     ,         ,
19881110,구로구 ,0.016       ,         ,2.2         ,0.062     ,         ,
19881110,도봉구 ,0.021       ,0.02     ,2.3         ,0.064     ,         ,
19881110,서대문구,0.014       ,0.009    ,3.1         ,0.062     ,         ,
19881110,서초구 ,0.024       ,0.015    ,0.9         ,0.021     ,         ,
19881110,성동구 ,0.022       ,0.014    ,2.7         ,0.091     ,         ,
19881110,송파구 ,0.024       ,0.012    ,1.2         ,0.038     ,38       ,
19881110,용산구 ,0.023       ,0.008    ,1.6         ,          ,         ,
19881111,광진구 ,0.022       ,0        ,3.7         ,0.111     ,         ,
19881111,구로구 ,0.022       ,0.008    ,3.1         ,0.07      ,         ,
19881111,도봉구 ,0.041       ,0.012    ,7.7         ,0.193     ,         ,
19881111,서대문구,0.048       ,0.004    ,13.5        ,0.09      ,         ,
19881111,서초구 ,0.037       ,0.01     ,2.8         ,0.069     ,         ,
19881111,성동구 ,            ,         ,            ,          ,         ,
19881111,송파구 ,0.038       ,0.006    ,2.5         ,0.079     ,64       ,
19881111,용산구 ,0.03        ,0.006    ,3.5         ,          ,         ,
19881112,광진구 ,0.025       ,0.002    ,2.7         ,0.066     ,         ,
19881112,구로구 ,0.023       ,0.006    ,3.6         ,0.069     ,         ,
19881112,도봉구 ,0.04        ,0.015    ,6.2         ,0.162     ,         ,
19881112,서대문구,0.032       ,0.006    ,6.6         ,0.051     ,         ,
19881112,서초구 ,0.029       ,0.021    ,1.8         ,0.036     ,         ,
19881112,성동구 ,            ,         ,            ,          ,         ,
19881112,송파구 ,0.035       ,0.011    ,1.4         ,0.045     ,50       ,
19881112,용산구 ,0.028       ,0.007    ,5.2         ,          ,         ,
19881113,광진구 ,0.021       ,0        ,3.4         ,0.075     ,         ,
19881113,구로구 ,0.021       ,0.004    ,4.7         ,0.072     ,         ,
19881113,도봉구 ,0.035       ,0.012    ,7.2         ,0.163     ,         ,
19881113,서대문구,0.023       ,0.005    ,8.1         ,0.053     ,         ,
19881113,서초구 ,0.027       ,0.012    ,2.2         ,0.055     ,         ,
19881113,성동구 ,            ,         ,            ,          ,         ,
19881113,송파구 ,0.033       ,0.005    ,2.9         ,0.063     ,87       ,
19881113,용산구 ,0.025       ,0.005    ,3.5         ,          ,         ,
19881114,광진구 ,0.017       ,0        ,2.4         ,0.095     ,         ,
19881114,구로구 ,0.016       ,0.01     ,2.1         ,0.033     ,         ,
19881114,도봉구 ,0.025       ,0.02     ,2.4         ,0.073     ,         ,
19881114,서대문구,0.017       ,0.01     ,2.8         ,0.055     ,         ,
19881114,서초구 ,0.027       ,0.018    ,0.8         ,0.019     ,         ,
19881114,성동구 ,0.031       ,0.006    ,3.3         ,0.1       ,         ,
19881114,송파구 ,0.03        ,0.009    ,1.6         ,0.049     ,41       ,
19881114,용산구 ,0.022       ,0.007    ,1.6         ,          ,         ,
19881115,광진구 ,0.02        ,0        ,1.9         ,0.12      ,         ,
19881115,구로구 ,0.047       ,0.002    ,5.3         ,0.08      ,         ,
19881115,도봉구 ,0.054       ,0.005    ,6.3         ,0.217     ,         ,
19881115,서대문구,0.03        ,0.002    ,7.8         ,0.064     ,         ,
19881115,서초구 ,0.046       ,0.006    ,2.6         ,0.082     ,         ,
19881115,성동구 ,0.035       ,0.004    ,5.2         ,0.139     ,         ,
19881115,송파구 ,0.036       ,0.004    ,3.2         ,0.078     ,86       ,
19881115,용산구 ,0.029       ,0.002    ,4.2         ,          ,         ,
19881116,광진구 ,0.017       ,0.001    ,2.1         ,0.092     ,         ,
19881116,구로구 ,0.017       ,0.007    ,1.9         ,0.052     ,         ,
19881116,도봉구 ,0.027       ,0.015    ,3           ,0.067     ,         ,
19881116,서대문구,0.02        ,0.009    ,2.7         ,0.041     ,         ,
19881116,서초구 ,0.03        ,0.009    ,1.2         ,0.022     ,         ,
19881116,성동구 ,0.026       ,0.007    ,3.6         ,0.081     ,         ,
19881116,송파구 ,0.035       ,0.01     ,1.6         ,0.041     ,40       ,
19881116,용산구 ,0.022       ,0.004    ,2           ,          ,         ,
19881117,광진구 ,0.023       ,0.001    ,3.3         ,0.209     ,         ,
19881117,구로구 ,0.024       ,0.002    ,7.1         ,0.191     ,         ,
19881117,도봉구 ,0.052       ,0.006    ,7.8         ,0.222     ,         ,
19881117,서대문구,0.027       ,0.002    ,9.7         ,0.112     ,         ,
19881117,서초구 ,0.042       ,0.004    ,3.2         ,0.084     ,         ,
19881117,성동구 ,0.033       ,0.004    ,6.2         ,0.226     ,         ,
19881117,송파구 ,0.034       ,0.004    ,3.5         ,0.084     ,99       ,
19881117,용산구 ,0.027       ,0.005    ,3.3         ,          ,         ,
19881118,광진구 ,0.028       ,0.001    ,1.9         ,0.173     ,         ,
19881118,구로구 ,            ,         ,            ,          ,         ,
19881118,도봉구 ,0.052       ,0.006    ,7.2         ,0.216     ,         ,
19881118,서대문구,0.026       ,0.006    ,8.9         ,0.085     ,         ,
19881118,서초구 ,0.044       ,0.001    ,0.6         ,0.096     ,         ,
19881118,성동구 ,0.036       ,0.001    ,7.7         ,0.118     ,         ,
19881118,송파구 ,0.034       ,0.005    ,3.7         ,0.091     ,117      ,
19881118,용산구 ,0.027       ,0.003    ,2.4         ,          ,         ,
19881119,광진구 ,0.022       ,0        ,3.4         ,0.182     ,         ,
19881119,구로구 ,0.022       ,0.005    ,4.3         ,0.127     ,         ,
19881119,도봉구 ,0.047       ,0.004    ,6.4         ,0.191     ,         ,
19881119,서대문구,0.026       ,0.003    ,5.7         ,0.079     ,         ,
19881119,서초구 ,0.035       ,0.006    ,2.1         ,0.092     ,         ,
19881119,성동구 ,0.031       ,0.002    ,5.6         ,0.143     ,         ,
19881119,송파구 ,0.031       ,0.004    ,3.6         ,0.084     ,106      ,
19881119,용산구 ,0.027       ,0.002    ,4.5         ,          ,         ,
19881120,광진구 ,0.018       ,0        ,3.8         ,0.104     ,         ,
19881120,구로구 ,0.024       ,0.004    ,7           ,0.188     ,         ,
19881120,도봉구 ,0.05        ,0.004    ,8.1         ,0.159     ,         ,
19881120,서대문구,0.029       ,0.003    ,            ,0.079     ,         ,
19881120,서초구 ,0.04        ,0.003    ,3.1         ,0.099     ,         ,
19881120,성동구 ,0.032       ,0.003    ,6.7         ,0.155     ,         ,
19881120,송파구 ,0.033       ,0.004    ,4           ,0.085     ,102      ,
19881120,용산구 ,0.028       ,0.002    ,5.3         ,          ,         ,
19881121,광진구 ,0.017       ,0        ,3.1         ,0.072     ,         ,
19881121,구로구 ,0.033       ,0.003    ,10.3        ,          ,         ,
19881121,도봉구 ,0.06        ,0.002    ,11.6        ,0.245     ,         ,
19881121,서대문구,            ,         ,            ,0.09      ,         ,
19881121,서초구 ,0.051       ,0.002    ,3.7         ,0.119     ,         ,
19881121,성동구 ,0.035       ,0.004    ,8.3         ,0.172     ,         ,
19881121,송파구 ,0.033       ,0.005    ,4.8         ,0.078     ,124      ,
19881121,용산구 ,0.032       ,0.001    ,7.4         ,          ,         ,
19881122,광진구 ,0.013       ,0.001    ,2.3         ,0.06      ,         ,
19881122,구로구 ,0.027       ,0.004    ,5.4         ,          ,         ,
19881122,도봉구 ,0.056       ,0.004    ,11.2        ,0.261     ,         ,
19881122,서대문구,            ,         ,            ,0.049     ,         ,
19881122,서초구 ,0.037       ,0.009    ,1.7         ,0.064     ,         ,
19881122,성동구 ,0.034       ,0.003    ,6.8         ,0.152     ,         ,
19881122,송파구 ,0.03        ,0.008    ,3.4         ,0.074     ,98       ,
19881122,용산구 ,0.036       ,0.002    ,4.9         ,          ,         ,
19881123,광진구 ,            ,0.001    ,2.2         ,0.049     ,         ,
19881123,구로구 ,0.014       ,0.007    ,1.9         ,0.028     ,         ,
19881123,도봉구 ,0.019       ,0.018    ,2.5         ,0.067     ,         ,
19881123,서대문구,            ,         ,            ,0.039     ,         ,
19881123,서초구 ,0.02        ,0.012    ,0.8         ,0.018     ,         ,
19881123,성동구 ,0.019       ,0.011    ,2.7         ,0.063     ,         ,
19881123,송파구 ,0.026       ,0.008    ,1.3         ,0.042     ,34       ,
19881123,용산구 ,0.021       ,0.007    ,1.3         ,          ,         ,
19881124,광진구 ,            ,0        ,1.5         ,0.025     ,         ,
19881124,구로구 ,0.01        ,0.01     ,1.7         ,0.026     ,         ,
19881124,도봉구 ,0.014       ,0.019    ,1.7         ,0.037     ,         ,
19881124,서대문구,            ,         ,            ,0.039     ,         ,
19881124,서초구 ,0.019       ,0.013    ,0.7         ,0.019     ,         ,
19881124,성동구 ,0.017       ,0.014    ,2.5         ,0.058     ,         ,
19881124,송파구 ,0.017       ,0.013    ,0.9         ,0.026     ,23       ,
19881124,용산구 ,0.016       ,0.006    ,1.2         ,          ,         ,
19881125,광진구 ,            ,0        ,1.8         ,0.029     ,         ,
19881125,구로구 ,            ,         ,            ,          ,         ,
19881125,도봉구 ,0.013       ,0.02     ,1.6         ,0.037     ,         ,
19881125,서대문구,            ,         ,            ,0.041     ,         ,
19881125,서초구 ,0.023       ,0.011    ,0.9         ,0.029     ,         ,
19881125,성동구 ,0.019       ,0.015    ,2.7         ,0.068     ,         ,
19881125,송파구 ,0.02        ,0.012    ,1           ,0.032     ,30       ,
19881125,용산구 ,0.019       ,0.002    ,1.5         ,          ,         ,
19881126,광진구 ,            ,0        ,1.5         ,0.024     ,         ,
19881126,구로구 ,            ,         ,            ,          ,         ,
19881126,도봉구 ,0.012       ,0.019    ,1.7         ,0.041     ,         ,
19881126,서대문구,            ,         ,            ,0.03      ,         ,
19881126,서초구 ,0.024       ,0.014    ,0.7         ,0.023     ,         ,
19881126,성동구 ,0.018       ,0.014    ,2           ,0.062     ,         ,
19881126,송파구 ,0.018       ,0.014    ,0.9         ,0.029     ,27       ,
19881126,용산구 ,0.016       ,0.001    ,1.2         ,          ,         ,
19881127,광진구 ,            ,0        ,3.3         ,0.084     ,         ,
19881127,구로구 ,            ,         ,            ,          ,         ,
19881127,도봉구 ,0.029       ,0.007    ,4.3         ,0.128     ,         ,
19881127,서대문구,            ,         ,            ,0.053     ,         ,
19881127,서초구 ,0.033       ,0.009    ,2.3         ,0.072     ,         ,
19881127,성동구 ,0.028       ,0.002    ,4           ,0.15      ,         ,
19881127,송파구 ,0.033       ,0.004    ,3           ,0.083     ,74       ,
19881127,용산구 ,0.025       ,0        ,3           ,          ,         ,
19881128,광진구 ,            ,0        ,6           ,0.15      ,         ,
19881128,구로구 ,0.024       ,0.004    ,4.2         ,0.061     ,         ,
19881128,도봉구 ,0.029       ,0.007    ,5.5         ,0.138     ,         ,
19881128,서대문구,            ,         ,            ,0.054     ,         ,
19881128,서초구 ,0.047       ,0.002    ,3.1         ,0.129     ,         ,
19881128,성동구 ,0.035       ,0.001    ,6           ,0.195     ,         ,
19881128,송파구 ,0.042       ,0.002    ,5.1         ,0.13      ,146      ,
19881128,용산구 ,0.028       ,         ,10.3        ,          ,         ,
19881129,광진구 ,0.033       ,0        ,5.4         ,0.129     ,         ,
19881129,구로구 ,0.027       ,0.001    ,10.1        ,0.122     ,         ,
19881129,도봉구 ,0.037       ,0.004    ,8.6         ,0.217     ,         ,
19881129,서대문구,            ,         ,            ,0.06      ,         ,
19881129,서초구 ,0.054       ,0.004    ,5.6         ,0.189     ,         ,
19881129,성동구 ,0.039       ,0.004    ,6.9         ,0.207     ,         ,
19881129,송파구 ,0.043       ,0.002    ,6.1         ,0.125     ,166      ,
19881129,용산구 ,0.032       ,         ,4.2         ,          ,         ,
19881130,광진구 ,0.042       ,0        ,5.3         ,0.12      ,         ,
19881130,구로구 ,0.047       ,0        ,7.9         ,0.108     ,         ,
19881130,도봉구 ,0.043       ,0.003    ,9.7         ,0.209     ,         ,
19881130,서대문구,0.037       ,0.006    ,12.7        ,0.138     ,         ,
